,listing_id,id,date,reviewer_id,reviewer_name,comments,review_lang
29065,12580274,93472097,2016-08-13,77431821,习之,  ,zh-cn
29079,8799256,53497709,2015-11-09,45801107,Yeon Soo,  ,ko
29091,8799256,64807319,2016-03-08,42468650,David, Buena localizaci n,es
29096,8799256,66882771,2016-03-25,55168726,Karin," Das Appartement von Emma liegt wirklich sehr zentral am Boston Common so dass man Boston wunderbar zu Fu besichtigen kann , Emma hat uns vorab eine sehr gute Beschreibung geschickt wie wir in das Appartement und an die Schl ssel kommen Das hat wunderbar geklappt , Die Wohnung ist sehr sauber und auch zu f nft bietet sie genug Platz um sich wohl zu f hlen Die K che ist mit den wesentlichen Dingen ausgestattet um sich ein Fr hst ck zu machen f r die Zubereitung einer warmen Mahlzeit eignet sie sich nicht , Leider haben wir Emma nicht pers nlich kennen gelernt da sie verreist war Trotzdem war sie ber SMS zu erreichen so dass sie auf unsere Fragen w hrend des Aufenthalts eingehen konnte , Wir w rden jeder Zeit wieder in ihr Appartement gehen und gerne werden wir es weiter empfehlen ",de
29121,9541295,64391642,2016-03-03,48311855,Sergi, c ntrico y apartamento muy confortable,es
29157,179244,1096523,2012-04-08,1701457,Daniel," L appartement de Hermina est tres bien situ proche d une ligne de m tro traversant boston et nous permettant de rejoindre tr s facilement et rapidement tous les points d int r ts C est tr s spacieux confortable et tr s bien quip , Hermina s inquiete de savoir si l on tait bien install et est tres sympathique C est une adresse que je recommande ",fr
29165,179244,2593591,2012-10-13,2576579,Jan, Very helpful lady ,cy
29195,179244,16595189,2014-07-29,11342726,Cindy, jj,hr
29198,179244,18156587,2014-08-22,5107745,Evelyne, APPARTEMENT BIEN SITUE NON LOIN DU CENTRE VILLE PROPRE,vi
29199,179244,19950288,2014-09-21,19719399,Victor," Estuvimos un par de d as en la casa de Hermina todo perfecto la casa tal cual se describe la cama enorme y la habitacion perfecta El vecindario muy tranquilo El metro esta a unos 4 minutos de la casa y llegas al centro en 15 20 minutos Por mi parte totalmente recomendable ,  , We were 2 days in Hermina s house all perfect the house is as described a big bed and a perfect room The neightbourhood seems very quite The subway is 4 minutes far and you arrives in 15 20 minutes to the city center Totally recomended ",es
29226,13993185,99102251,2016-09-03,30112856,Javier, Nos dejo todo a mano muy atenta y un amor ,es
29228,13926017,91872789,2016-08-07,83366062,Carlotta," El apartamento es hermoso y super bien ubicado se puede ir a pie pr cticamente a todos los sitios de inter s tur stico , Muy bien equipado La encargada de la localidad Anita fue muy amable y pronta a resolver cualquier eventualidad ",es
29252,10807,21271656,2014-10-13,22372886,Noemie, Chambre double correcte avec salle de bain pas de cuisine Prix raisonnable avec parking pour un ville assez cher Je conseille pour des courts s jours Merci,fr
29264,5769127,78983920,2016-06-10,49994807,Aurelie, Dommage que l on passe par une agence et qu il n y ait pas de cl s car je n ai eu aucun contact r el avec mon h te ,fr
29266,12383703,88898387,2016-07-25,50685210,Mara, Gracias Kara tu departamento esta increible muy bien ubicado excelente gym y alberca mi familia estuvo muy contenta y lo unico que queremos es regresar lo mas pronto posible,es
29267,12383703,97290473,2016-08-26,42742556,Franco," La posizione e perfetta essendo a pochi metri a piedi dal Boston Common La presenza di un garage prenotabile e essenziale per chi deve usare l auto , Il quartiere e ok nel senso che essendo in centro chiunque pu facilmente muoversi La zona e di fatto dentro Chinatown quindi molti negozi hanno una offerta prettamente cinese , L appartamento e sufficiente per 4 persone ed e tranquillo Ben dotato come elettrodomestici ma scarso per accessori da cucina La pulizia lascia a desiderare ",it
29284,115936,16648411,2014-07-31,10455633,Franck, Belle maison pleine de charme bien situ e nous avons pass un s jour agr able,fr
29309,568234,1714609,2012-07-15,2856953,Doris," Ich bin Doris aus Deutschland und habe mich im Juli 2012 einige Tage in Margarets Haus aufgehalten Ich habe Margaret als einen beraus freundlichen gro z gigen und hilfsbereiten Menschen erlebt Zimmer und Bad waren gem tlich und sauber Ich habe mich wirklich wohlgef hlt , Hundeliebhaber wird es freuen dass es im Haus zwei gro e liebe Hunde gibt Wenn ich das n chste Mal in Boston bin komme ich gerne wieder , Herzliche Gr e Doris ,  , I am Doris from Germany and I spent a few day in Margarets Haus in July 2012 I perceived her a friendly generous and helpful person , My Room and my Bath were cosy und tidy I felt at home indeed , Dog fancier will be pleased to learn that Margaret keeps two big but friendly dogs in her house , At my next stay in Boston I will certainly go there again , Warmest regards Doris",de
29381,568234,22552067,2014-11-09,22802536,Natasha," Margaret nos hizo sentir como en casa Llegamos del aeropuerto un poco mas tarde y nos estaba esperando Nos dio una lista de lugares que visitar y las reglas de la casa Su perro LULU es muy amigabley conocimos a Moses la ultima noche , Las habitaciones estuvieron muy bien igual a las fotos El metro esta a 5 minutos y en 15 minutos estas en el centro Alquilamos un carro desde el aeropuerto y lo devolvimos al dia siguiente porque no nos hacia falta Se los recomiendo , Saludos , Natasha",es
29393,568234,39503249,2015-07-24,34522997,Anne Marie, Nous sommes absolument enchant es de notre s jour chez Margaret Elle nous a accueillies de mani re charmante et nous a fourni beaucoup d informations sur Boston et les environs de Jamaica Plain o il y a quelques bons caf s et restos Le T station m tro est distance de marche de chez elle et c est pratique Nous avons pu utiliser la cuisine nous disposions d un stationnement et nous avions deux tr s belles chambres climatis es ainsi qu une salle de bain notre disposition Je recommande vivement cet h bergement Seul b mol Jamaica Plain n est pas au centre ville et il peut s av rer difficile de s orienter pour se rendre chez Margaret la premi re fois ,fr
29435,568234,79892790,2016-06-14,14242995,Véronique, Formidable s jour chez Margaret une h te charmante et tr s sympathique ,fr
29501,728238,41249462,2015-08-05,18663598,Marion," Quel s jour formidable , Robin est une h te fantastique Elle a t extr mement disponible Elle nous a fait partager les meilleurs adresses de Jamaica Plain qui est un quartier super plaisant Nous avons pu beaucoup changer avec elle elle nous a communiqu sa joie de vivre son rire et son plaisir pour les bonnes choses Elle cherche toujours a am liorer le confort de ses h tes , Les 4 jours sont pass s trop vite et nous serions bien rest s quelques jours de plus , Sammi son chien est adorable et attachant , Exp rience a renouveler sans h sitation ",fr
29519,728238,51178956,2015-10-18,15918835,Cassandre, Durant notre s jour nous n avons pas vu Robin mais cela n a pas pos de probl mes car il a r pondu toutes nos questions L appartement se situe 10 15 minutes pied d une station de m tro ce qui est agr able Cependant il faut pr ciser que la chambre n est pas une chambre priv e puisqu elle permet galement d acc der une chambre La chambre est seulement ferm avec des draps ce qui n est pas tr s intime Le m nage peut laisser galement d sirer c est dommage ,fr
29523,728238,70269661,2016-04-17,64402687,Monika, Robin ist sehr nett gastfreundlich und hilfsbereit Sie hat auch gute Tips gegeben Ihr H ndchen Sammy ist sehr lieb und ruhig Das Bettsofa ist sehr weich Ich habe keine R ckenprobleme da gings gut Das Zimmer ist h bsch Wenn aber weitere G ste da sind wird das Zimmer mit einem Vorhang unterteilt dass diese zum hinteten Zimmer gelangen Das sollte einem nicht st ren Mir hat es gut bei Robin gefallen ,de
29546,8814215,54942752,2015-11-25,19665659,Fortuna, La casa di Jordan stupenda c una vista mozzafiato su Boston dal 37mo URL HIDDEN casa comoda pulita nuova e ben divisa con tutti i confort Siccome non abbiamo ricevuto sue indicazioni abbiamo trovato difficolt a trovare il palazzo poi abbiamo contattato la sua assistente che ci ha dato tutte le indicazioni precise ,it
29560,6780313,36345440,2015-06-27,34527339,Rafael," Gracias a Emma nos sentimos muy acordes el vecindario es muy seguro llegamos tarde algunos d as y salimos muy temprano otros y siempre nos sentimos muy bien , Todo estaba limpio las reglas claras Para mi mal ingles ella hizo todo lo necesario para entenderme y que me sintiera bien Nos acepto la reserva muy r pido y estuvo pendiente si necesitaba algo ",es
29565,6780313,76952715,2016-05-30,7582991,Robin, Basic but adequate ,ca
29570,6780313,85679725,2016-07-12,65793516,Mariví," El barrio es muy lindo y accesible desde diferentes puntos de la ciudad Tanto la habitaci n como la casa en s eran muy c modas y espaciosas , Emma se olvid de enviarme por mail la forma de acceder a la casa y cuando llegu me abri la puerta muy amablemente un se or que se hospedaba all es decir si no estaba l yo no ten a forma de acceso Tambi n la pas lo mismo a otra pareja a la cual tuve que yo abrirles la puerta Por lo tanto si reservan en lo de Emma tengan en cuenta pedirle la clave de acceso ",es
29573,6780313,87914674,2016-07-22,57188833,Shaw, Very good,af
29587,13005579,87158187,2016-07-18,75769654,Luc," Appartement en longeur tr s bruyant en face d une caserne de pompiers ,  , Notre h te n tait pas l pour nous recevoir mais une jeune femme d une entreprise tait l pour nous ouvrir l appartement L accueil a t tr s succint et les draps pour le canap taient oubli s nous tions 5 et l un devait dormir sur le canap qui ne se d plie pas On nous les a amen quelques minutes apr s D ailleurs le logement etait marqu pour 5 lors de notre reservation mais ensuite il etait marqu pour 4 , Gateaux ap ritifs th mis disposition Appartement tr s propre ,  , Cet appartement est en longeur style couloir pas tr s pratique pour 5 La petite Italie est un bon quartier bien situ pour faire les visites pied mais cet appartement est tr s bruyant particuli rement pour la chambre situ e c t rue qui se situe en face d une caserne de pompiers Comme les climatiseurs sont install s dans les fen tres c est comme si celles ci taient ouvertes Donc on entend toute la nuit les pompiers appels sorties en urgence ext nuant La chambre du fond est c t cour et a galement le bruit constant des climatiseurs de la cour mais sans le bruit de la rue ,  , Des rideaux opaques permettraient d tre r veill moins t t ,  , 2 chaises uniquement permettant de prendre le petit d jeuner tour de r le ,  , Salle de bain tr s petite ,  , M me si l appartement tait joli avec une belle cuisine nous avions hate de le quitter ,  , Masques sur les yeux et boules quiez pour les oreilles de rigueur ,  , Cet appartement conviendrait plus pour 3 personnes uniquement couchage dans la chambre du fond et canap du salon ",fr
29705,3888360,71691264,2016-04-27,6938276,Laurie," Very spacious and clean house with 3 bedrooms which are all very comfortable great beds Very well equipped as well oven dishes soap linens The wifi works perfectly in all the rooms It is very to park your car and the directions provided by Yilkal made it easy to find the house , For the transports there is a bus station near the house Dudley station where buses can take downtown 40 minutes or they can take you to the nearest subway Ruggles , We didn t meet Yilkal but we exchanged by messages which he always answered very quickly and we had his wife s number in cases we needed something or recommendations ,  , All around great experience Thank you ,  , Maison tr s spacieuse et propre avec 3 chambres toutes aussi confortables l une que l autre les lits sont supers Maison tr s bien quip e four vaisselle savon linges Le wifi fonctionne parfaitement dans toutes les pi ces Il est facile de garer votre voiture et les directions envoy es par Yilkal nous ont permis de trouver le logement facilement , Pour les transports il y a une station de bus proche Dudley station o des bus peuvent vous emmener dans le centre 40 minutes ou bien jusqu la station de m tro la plus proche Ruggles , Nous n avons pas rencontr Yilkal mais nous avons chang des messages auxquels il r pondait toujours tr s vite et nous avions le num ro de sa femme en cas de question et envie de recommandations ,  , Une bonne exp rience en bref Merci ",fr
29710,3888360,80344441,2016-06-17,62442279,Roberto," Nos gusto la ubicaci n estaba relativamente cerca del centro que es lo que nos interesaba visitar Tiene lugar para estacionar el coche ,  La casa estaba muy limpia y confortable Las camas cobertores sabanas y toallas muy nuevas muy c modas ,  Todo funciono muy bien ,  Nosotros ramos 4 personas y todos estuvimos muy contentos ,  ",es
29715,3888360,90926247,2016-08-03,27844066,Michel," Appartement bien situ conforme la description propre quip de tout ce qui est n cessaire pour faciliter un s jour agr able , Yilkal a t un h te sympathique la hauteur et r pondant toutes nos demandes efficacement , Je recommande , Michel Qu bec ",fr
29716,3888360,91325624,2016-08-04,43843960,Isabelle, L appartement tait conforme aux photos et les changes de mails avec Yilkal ont t efficaces et utiles Toutefois il y a une marge de progr s pour rendre l appartement agr able Ce que nous avons le moins aim c est le quartier sans charme mais quand m me assez pr s de Boston centre en taxi 10 15 minutes Nous aurions aim avoir plus de renseignement notre arriv e car en l absence du propri taire nous ne savions pas comment aller dans le centre ni o se trouvaient les commerces les plus proches ,fr
29780,6513924,89677367,2016-07-29,65487920,Vincent," Parfait , Merci beaucoup Chris ",fr
29825,6326257,43036135,2015-08-17,25431310,Winfrid, Toller Gastgeber super Lage ,de
29838,6326257,51426138,2015-10-20,31714530,Gaëtan, Nous avons pass un super s jour dans un appartement tr s agr able vivre meubl avec go t et parfaitement bien quip Nous nous sentions la maison la literie est extraordinairement confortable Le r ve quoi ,fr
29842,6326257,53065524,2015-11-04,7160441,Tatyana,  100 ,ru
29872,6326257,87192554,2016-07-19,73318775,Virginie," Awsome place L appartement correspond tout fait aux photos Tout le confort est l du salon avec son grand cran et ses nombreux fauteuils la cuisine et son bar super pour les petits d j en finissant par les 2 chambres grandes et joliment d cor es Le matelas gonflable a t parfait pour notre fils 4 ans il se gonfle en quelques secondes Le quartier est superbe le plus romantique dixit notre chauffeuse de Trolley grand choix de bons restaurants un glacier r put en bas du b timent et l incontournable Starbucks moins de 5 min Le T metro est lui aussi 5 min , Quant Jason un h te parfait Il a r pondu presque instantan ment toutes nos questions avant notre d part aux US et notre arriv e A five star place don t miss it if you travel to Boston ",fr
29912,2843596,30468802,2015-04-22,29933150,Leandro," Monique es una persona muy predispuesta y que en todo momento se preocupa por uno Esta todo impecable y la cama es muy comoda , Cuando vuelva a Boston vuelvo a la casa de Monique , ",es
29952,2843596,81060706,2016-06-20,6684044,Muriel, Accueil tr s chaleureux de la part de Monique et de son mari qui sont vraiment adorables et qui ont fait le maximum pour que je me sente comme chez moi J ai beaucoup appr ci la salle de bains priv e et l acc s la cuisine quand je voulais ainsi que la propret de tout l appartement qui tait irr prochable Le v lo est aussi un plus et tr s pratique pour aller au centre de conf rences ou une station de m tro La proximit de la plage est tr s agr able Les enfants sont tr s discrets et pas g nants du tout Chambre recommander sans probl me ,fr
29983,1704090,19410392,2014-09-12,11755766,Marina," Minha estadia foi deliciosa Como os coment rios anteriores indicavam o lugar muito melhor do que aparenta nas fotos nas quais j parece excelente , Quando chegamos estava tudo extremamente organizado e limpo muito cuidado com os detalhes , Javier tamb m teve toda a preocupa o em nos visitar para ter certeza de que tudo estava saindo bem , A localiza o excelente O bairro muito agrad vel e muito muito perto do metr , O casal tamb m nos ajudou muito com uma encomenda que recebemos antes do previsto o que fez toda diferen a na viagem ,  , S tenho o que agradecer elogiar e recomendar ",pt
29989,1704090,26416184,2015-02-12,24702520,Isabelle, Nous avons t tr s bien re u Mary Kate s est lib r e pour nous accueillir alors que nous sommes arriv s plus t t que pr vu L appartement correspond tout fait aux photos Il est situ pr s de la station de m tro ,fr
30000,1704090,38494616,2015-07-16,26432859,Massimo, Quartiere comodissimo con metro vicinissima i padroni di casa non li abbiamo mai visti ad accoglierci c era il figlio quindi era come se fossimo a casa nostra l appartamento forse andrebbe un po ristrutturato ma accogliente peccato qualche insetto,it
30002,1704090,43610957,2015-08-21,2583666,Amy, Grazie per l accoglienza Abbiamo trovato il posto subito e vicino la stazione proprio a pochi passi L appartamento era pulito ed in ordine e con tutte le cose necessarie per cucinare All angolo si trova un negozietto con tutto il necessario Il posto molto tranquillo e si trovano bei posticini per mangiare sia per colazione sia per cena Raccomando il posto pienamente Grazie ,it
30020,1704090,77675560,2016-06-02,18036561,Maria," Die Unterkunft war wie beschrieben Mary Kate hat uns zwar nicht pers nlich empfangen aber das Kommunizieren ber Telefon hat gut geklappt Toll ist die N he zur Stra enbahn Zur Innenstadt ist es nicht weit , Das Apartment ist gro und gem tlich Leider ist das Apartment etwas hellh rig aber ansonsten ruhig Die Austattung war gut Insgesamt hat es uns gut gefallen ",de
30027,1704090,89244428,2016-07-27,25888047,Nathalie, A notre arriv e Javier est venu pour voir si tout allait bien Il nous a donn les codes wifi et s est assur que nous arrivions nous connecter il nous a aussi expliquer comment aller au Whole Foods pied ce qui nous a t tr s utile Le studio est spacieux tr s confortable et tr s bien quip Tout y est pour se sentir comme la maison Il ne manque rien L appartement tant en sous sol l utilisation de la lumi re artificielle tait souvent n cessaire mais on s y habitue tr s vite et nous avons pu profiter du patio en toute tranquillit ce qui tait fort appr ciable Si vous tes matinal vous pourrez faire connaissance avec les cureuils Le voisinage est calme et agr able La station de m tro Stony Brook sur la ligne orange est tr s proche et il y a un parc juste en face Nous avons beaucoup aim notre s jour Jamaica Plain ,fr
30058,1956275,16832152,2014-08-03,15738806,Enrique, Emmanuel es una persona muy profesional adem s de que tiene la ventaja de que habla varios idiomas ingl s espa ol italiano y franc s Nos dio las indicaciones necesarias para llegar a la casa y fue un excelente anfitri n La descripci n del anuncio es correcta La casa est ubicada en un barrio hermoso y adem s est muy cerca de la ciudad de Boston 10 20 minutos en autom vil del Museo de las Bellas Artes el Fenway Park Cambridge o Harvard Estuvimos muy contentos en la propiedad ,es
30061,1956275,19765607,2014-09-18,11647421,Stefan, Wir waren 3 N chte bei Emmanuel zu Gast Die Wohnung ist komfortabel und ger umig aber nicht sehr gut zu finden Erreichbar ist sie nur ber die Pond Street Einbahnstra e Ganz am Ende nach dem Haus Nr 4 kommt auf der rechten Seite schon am Kreisverkehr der Center Street das Haus von Emmanuel Die zur Stra e weisenden Zimmer sind deshalb ziehmlich laut In das Zentrum von Boston konnten wir mit dem Fahrrad gut auf Radwegen entlang des Jamaika Pond und des Charles River in einer halben Stunde radeln F r einen Boston Aufenthalt k nnen wir die Wohnung nur empfehlen ,de
30083,1956275,33092052,2015-05-25,29816012,Lucia, La descripci n era correcta y el barrio muy lindo Nos pareci que le hubiera faltado un poco de limpieza en cuartos y cocina El barrio es residencial y nosotros est bamos con auto entonces no hubo problemas con el transporte La atenci n de Emanuel fue adecuado ,es
30095,1956275,66181752,2016-03-20,57399728,Alex," Nous avons grandement appr ci notre pr sence dans le logement de Emmanuel C est grand et propre et situ dans un quartier paisible C est proche d une rue passante qui fait un peu de bruit mais on est en ville donc c est tr s acceptable En utilisant Uber se rendre au centre ville co te environ 12 15 USD ce qui est tr s raisonnable Je recommande cet endroit Pour plus de 4 personnes le rapport qualit et prix est probablement le meilleur qu on peut avoir ,  , Les forces Emmanuel nous a fait faire le tour de l appartement et des choses savoir il y a de la place pour stationner des voitures dans l entr e et dans la rue L endroit est propre et dans un milieux s curitaire ,  ,  savoir Il ne semble pas y avoir de commerces tr s accessible donc pr voir les arr ts pour faire les provisions de nourriture et de breuvages en s y rendant Pour faciliter le transport s lectionner dans votre GPS une adresse sur May St M me chose quand vous fournissez les adresses aux taxis ou Uber ",fr
30099,1956275,69428167,2016-04-11,11947877,Hernan I," Emmanuel siempre nos respondi en forma r pida a todas las preguntas Nos recibi puntualmente y amablemente La casa es muy comoda agradable e iluminada Tiene una ubicaci n de f cil acceso a los distintos lugares de la ciudad Recomiendo para quien viene a Boston , ",es
30124,6870366,45093944,2015-08-31,15606889,Guido, Bernie is werkelijk een perfecte host Hij maakt het zijn gasten zeer aangenaam door een goede ontvangst alle uitleg die je nodig hebt en toch blijft hij tijdens je verblijf op de achtergrond Zeer goede ervaring Nadine en Guido ,nl
30140,6870366,50435226,2015-10-12,36947999,Jack, Nos commentaires sont les m mes que la premi re semaine pass e dans l appartement de Bernie cette deuxi me semaine confirme tout le bien que nous pensons de cette location avec en plus le partage avec Bernie Si nous devions revenir sur Boston nous essaierons de r server la m me location ,fr
30198,6870366,72895547,2016-05-05,19262835,Song,  Boston very perfect thanks ,ko
30230,6870366,92392306,2016-08-08,14021243,Rosa, Bernie fue super simp tico La casa esta muy limpia y ordenada y tiene a disposici n todo aquello que pueda ser necesario La localizaci n es tambi n muy buena Estuve muy c moda y a gusto en mi estancia ,es
30235,6870366,96358867,2016-08-22,46822712,Feiyu,  ,zh-cn
30264,5004278,42849375,2015-08-16,16609128,Gaia, Justine stata fantastica accogliente gentile e disponibile La casa semplicemente fantastica Confortevole bella spaziosa e molto pulita I Terrazzi sono meravigliosi e la casa arredata con grande gusto e completa di tutte le dotazioni necessarie Direi anche pi bella delle foto E in un quartiere tranquillo ma abbastanza vicino ai locali e molto ben collegato al centro citt e ai luoghi di interesse URL HIDDEN la consigliamo ASSOLUTAMENTE SI ,it
30330,1203014,18088705,2014-08-21,17302356,Aurore, Super s jour chez Tobias La maison est tr s jolie tr s accueillante la chambre est tr s confortable Tobias est tr s avenant c est un super guide et nous avons beaucoup appr ci ses conseils et nos changes Il a fait en sorte que nous soyons l aise et a facilit notre arriv e et notre d part Jamaica Plain est un super quartier comme d autres nous avons opter pour le Hubway pour d couvrir Boston depuis JP tr s bonne exp rience 5 toiles pour Tobias et sa maison de Jamaica Plain ,fr
30335,1203014,19544975,2014-09-14,15798744,Yvonne Schmid, Eine perfekte Unterkunft in Boston in einem Haus mit einer besonderen Atmosph re modern und doch gem tlich sauber aber nicht steril Tobias ist ein wunderbarer Gastgeber Ist er abwesend berl sst der das Haus vertrauensvoll den G sten ist der da sind rasch anregende Gespr che im Gang Zur T Station gelangt man zu Fuss in etwa 7 10 Min ,de
30341,1203014,29797199,2015-04-12,22701873,Gesa, Der Gastgeber hat uns freundlich willkommen gehei en und uns viele hilfreiche Tipps und Hinweise f r Boston gegeben Er hat uns Kaffee angeboten Die Zimmer entsprachen genau der Beschreibung Alles war gut und korrekt Ich kann diese Unterkunft gerne weiterempfehlen ,de
30397,14300921,98115333,2016-08-29,32912859,Kally, Good,so
30399,14300921,99335716,2016-09-04,9423186,Rene, Thank you for the day s Soweit war s auf alle f lle eine Erfahrung Buche sonst meistens Ganze Unterk nfte aber Boston ist als Alleinreisender sehr teuer Nette Familie nette aufgeweckte Kid s Zum Schalfen war s f r mich sehr bequem K che da Fernseher ist auch da Bad sauber und gut Wer bei der Privatsph re nicht zimperlich ist gibt es im Offenen Raum kaum kann gerne Buchen ,de
30432,4900659,79056649,2016-06-11,47639095,Anne," Alan ist ein sehr umsorgender Gastgeber der sich wirklich sehr darum bem ht dass man sich wohl f hlt Das Appartment liegt in einer sch nen Gegend und man kann von dort aus gut Boston erkunden Ein Supermarkt ist in der direkten N he Das Appartment ist in einem alten Geb ude und daher nicht ganz so gut in Schuss insbesondere das Bad Die Sauberkeit war in Ordnung , Ich w rde einen Aufenthalt bei Alan weiterempfehlen ",de
30448,10021398,79889160,2016-06-14,50791582,Leroy, Super s jour h te tr s accueillante appartement propre nous recommandons cette adresse,fr
30450,10021398,81552341,2016-06-23,58841446,Stella, Encontramos exactamente lo que hab a ofrecido Nos sentimos muy bien recibidos Gracias Renata ,es
30453,10021398,84050416,2016-07-05,26689531,Mailen, Renata es muy amable y cool su gato es encantador La estad a en su casa fue muy buena el departamento es muy lindo y acogedor El barrio es tranquilo pero hay bares y lugares para cenar en los alrededores por lo que es una zona m s residencial pero con comodidades para los viajeros,es
30459,10021398,95379986,2016-08-19,83865575,Hélène, Renata a fait ce qu il fallait pour que nous puissions int grer l appartement m me en son absence l appartement tait de tout confort et notre h tesse serviable L endroit est situ directement pr s d un arr t de bus et le trajet jusqu au centre est rapide J tais contente de mon s jour ,fr
30500,9727523,89120780,2016-07-27,72671173,Ivonete Aparecida, PAUL uma pessoa maravilhosa atenciosa nos deu toda a assit ncia que precis vamos minha sobrinha tamb m adorou e os outros hospedes tamb m super simp ticos principalmente os brasileiros que tamb m moram la todos musicos est o curtimos boa musica beijussssss Paul at breve ,pt
30501,9727523,89224714,2016-07-27,83637324,Ricardo, Paul fue muy cordial en todo momento que tuvo contacto conmigo se esfuerza por atender a sus hu spedes as no hable su idioma ,es
30504,9727523,90581202,2016-08-01,54025922,Tom, Paul merci de ton accueil nous avons pass un super s jour chez toi On a ador decouvrir Boston ,fr
30505,9727523,91273223,2016-08-04,58165615,Marion, Paul es war sch n ruhig und bunt bei dir und auch in der Umgebung Sehr anregend Vielen Dank Gr e aus Hamburg ,de
30527,4065578,33219313,2015-05-26,8270407,Marcel," Die Wohnung von Elizabeth ist sehr zentral gelegen in N he zu Subway Stationen dem Stadtzentrum und Shopping M glichkeiten Als Ausschattung in der Wohnung ist alles vorhanden was man braucht und zudem war alles in sehr ordentlichem und sauberem Zustand Die Nachbarschaft ist sehr ruhig und angenehm zu besuchen auch zu n chtlichen Zeiten , Die Ankunft war beraus leicht gemacht und hat bestens funktioniert Vielen Dank an Elizabeth dass wir in Ihrem Apartment n chtigen durften h chste Bewertung an Elizabeth Gerne kommen wir wieder ",de
30536,4065578,40325438,2015-07-30,28446951,惠珠,  ,ko
30577,4065578,96595363,2016-08-23,85385552,Amanda, Super cute apartment in a super convenient location ,ro
30633,1051482,90619527,2016-08-01,28631685,Marta," La casa galleggiante molto carina , Diego stato molto gentile con noi ma purtroppo il quartiere orribile e scomodissimo per visitare la citt Difficile anche fare la spesa se non ad un piccolo market ",it
30634,1051482,92339296,2016-08-08,8376023,Calixte, Quartier populaire grand super march proximit Boston accessible en 20 minutes en voiture aucune g ne de voisinage on entend le passage des voitures sur les ponts voisins et quelques passages d avions selon le couloir a rien emprunt Bateau tr s bien am nag chambre spacieuse et literie confortable Espace conforme aux photos Possibilit de cuisiner et prendre les repas sur le deck du bateau tr s agr able ,fr
30655,2365632,11714497,2014-04-13,10971188,Marisa," El apartamento esta en un barrio tranquilo muy cerca de un gran parque donde ir a pasear cerca de una biblioteca cerca de la calle principal con tiendas supermercados restaurantes autobuses , El apartamento en si esta en una primera planta todas las habitaciones dan al exterior y una gran terraza Las habitaciones son amplias con todas las comodidades el ba o tiene todos los complementos con secador y alisador de pelo incluido , La cocina tiene todos los utensilios y comunica con la sala de estar Se nota que es una casa donde vive la anfitriona normalmente porque incluso nos ha dejado comida para poder aprovechar Le faltaria un poco de puesta a punto en cuestion de limpieza y orden pero el lugar es muy acogedor ",es
30724,9207914,63234636,2016-02-21,31649738,Madeleine, Fantastic,it
30732,9207914,69968452,2016-04-15,13185555,Claudio, Excelente apartamento limpo moderno confort vel e com tudo o que uma pessoa necessita para uma estadia tempor ria A localiza o muito boa permitindo ir a p para v rios pontos de interesse em Boston Adicionalmente est estrategicamente localizado sobre uma loja Whole Foods ,pt
30740,9207914,74940708,2016-05-17,44411246,Martin, El departamento es tal cual se ve en las im genes Es como estar en tu casa Todas las comodidades WiFi utensilios de cocina lavarropa y secarropas Muy conformes con todo ,es
30751,9207914,91317260,2016-08-04,1385246,Bruno," Toutes les informations et photos taient conformes au logement , Appartement grand et spacieux la deco tr s normalis e peut tre un peu trop h teli re mon go t , L appartement est au 2eme tage sur rues voies rapides et lignes de train donc assez bruyant mais rien d insupportable tout de m me , Le lit de la chambre tait tr s confortable , Le whole food juste en bas est tr s pratique , Kyle a toujours t disponible pour r pondre nos demandes d information notamment pour trouver une solution parking pour notre voiture , Les premiers centres d int r t touristiques sont 10 mn pied ,  , ",fr
30764,2886933,17756532,2014-08-17,7006221,Olivier," Nous sommes arriv s trop tard pour pouvoir rencontrer Katy Dommage car nous avons eu d excellents contacts par mail et par textos Katy s est montr e tr s compr hensive un de nos enfants tant allergique aux poils de chats ces derniers n taient pas l pendant notre s jour A notre arriv e nous avons eu la bonne surprise de trouver cerises cookies et boissons fraiches notre disposition , La maison correspond parfaitement la description et aux photos Donc maison tr s belle tr s agr able spacieuse bien quip e et tr s bien entretenue avec une propret irr prochable , Le quartier est r sidentiel tr s calme , Que du positif ",fr
30768,2886933,22538776,2014-11-09,22504820,Claudine," Katy was a wouderful host The communication with her was very easy and friendly The house is beautiful and very clean When we arrived we found some cookies and cold drinks for us , I recommand this house to everyone ,  , Katy a t super avec nous La communication est tr s facile rapide et ultra sympathique La maison est tr s belle propre et dans un merveilleux quartier non loin du centre ville L accueil fut tr s chaleureux m me si nous n avons pas pu rencontrer Katy Elle nous avait laiss des biscuits et des boissons froides , Je recommande fortement cette demeure pour un s jour Boston ",fr
30779,2886933,39477527,2015-07-24,28097070,Sylvie, La maison de Katy est super impeccable telle que d crite dans l annonce avec la touche authentique propre ce style de maison On s y sent chez soi directement et on a l impression de vivre l am ricaine Le jardin est tr s agr able avec une belle terrasse pour manger et un panier de basket pour se d fouler Katy accueille ses h tes tr s gentiment petits mots sympas cookies boissons fra ches et de quoi petit d jeuner Katy tait facilement joignable et nous a conseill s pour nos activit s en fonction des go ts de la famille Aucune mauvaise surprise et un seul regret ce fut trop court pour bien en profiter ,fr
